radius,distance_to_COM,sample_size,pi,S,S/H,Tajimas D,D,total_SNPs,proportion_driver,unique_driver_propotion,total_drivers,unique_combos
8,160.46089514452467,431,10.507393909378177,276,41.552727797349846,-1.3393683018352713,-31.045333887971669,276,0.036231884057971016,0.00065445026178010475,10,9
8,40.542470533106233,621,8.6007348803680106,341,48.660471558202516,-1.4854339867496951,-40.059736677834508,341,0.05865102639296188,0.00056369785794813977,20,11
8,125.40920563377024,449,13.470806196397838,250,37.40765236338013,-1.1471831784876994,-23.936846166982292,250,0.092,0.0012539184952978057,23,17
8,200.1031311664313,395,7.3392853709341459,150,22.883870964166981,-1.2108851987614864,-15.544585593232835,150,0.03333333333333333,0.0,5,3
8,149.89743624864749,431,14.068679647504052,263,39.595534096750036,-1.1554197924875516,-25.526854449245985,263,0.053231939163498096,0.0,14,9
8,172.12066750250264,408,12.035695405613227,278,42.202696265480277,-1.2804095045089041,-30.167000859867052,278,0.06115107913669065,0.0016764459346186086,17,14
8,110.31148594097877,546,13.237478028686821,318,46.228196322687467,-1.2848144629736504,-32.990718294000644,318,0.03773584905660377,0.0007468259895444362,12,8
8,196.23780722187755,457,10.730355424253887,230,34.324236406695476,-1.232000149717086,-23.59388098244159,230,0.030434782608695653,0.00061462814996926854,7,5
8,176.27823770999618,386,10.728892050793309,332,50.828589148589039,-1.4131140635382484,-40.099697097795726,332,0.03313253012048193,0.0,11,10
8,190.39227666118632,456,8.3440385503231767,203,30.30478741783535,-1.2976493336560024,-21.960748867512173,203,0.034482758620689655,0.0,7,6
8,203.43617639100501,372,12.04536651636027,183,28.176539838290473,-1.0213923236124105,-16.131173321930206,183,0.0273224043715847,0.0,5,3
8,122.22193707974425,456,7.6774873037857798,266,39.709721444060115,-1.4470152137578109,-32.032234140274333,266,0.045112781954887216,0.0011037527593818985,12,9
8,137.8358980208005,472,9.5910568083883945,289,42.922056658197121,-1.3943470874394983,-33.330999849808727,289,0.05190311418685121,0.00057836899942163096,15,12
8,225.74679368319843,409,7.1599763272577279,162,24.583790997484339,-1.2649118327271931,-17.423814670226612,162,0.018518518518518517,0.0,3,1
8,227.96501853758713,421,10.828487765246189,185,27.951275542130151,-1.0949518222119992,-17.12278777688396,185,0.016216216216216217,0.0,3,1
8,243.86074311517984,294,4.9620065713360173,133,21.249082456291475,-1.3592027827056763,-16.287075884955456,133,0.015037593984962405,0.0,2,1
8,147.20652672050886,467,12.287974175680571,258,38.378728535645919,-1.2197071027353781,-26.090754359965349,258,0.046511627906976744,0.00054171180931744309,12,10
8,119.7697124002882,442,17.865113326917957,330,49.494600891070192,-1.1470599887572908,-31.629487564152235,330,0.0696969696969697,0.0006116207951070336,23,17
8,201.3886368719379,321,18.880523286846984,256,40.333391103869509,-0.94878462581155087,-21.452867817022526,256,0.03125,0.0,8,8
8,207.71359460639408,413,3.1919516442026397,155,23.486798189626079,-1.541744020917498,-20.294846545423439,155,0.025806451612903226,0.0,4,2
8,135.83194263114174,537,10.181885015379601,356,51.877783617074442,-1.4474224317869846,-41.695898601694843,356,0.05898876404494382,0.00090579710144927537,21,19
8,152.85681214231363,330,14.508925619834709,268,42.040584708275624,-1.1689639163473227,-27.531659088440914,268,0.055970149253731345,0.0022624434389140274,15,10
8,213.3359760379488,285,10.132446906740535,146,23.442707999608018,-1.007219981069863,-13.310261092867483,146,0.0273972602739726,0.001953125,4,3
8,50.345024958212662,555,11.167314341368394,347,50.32426076885465,-1.4017693039608581,-39.156946427486254,347,0.06051873198847262,0.0011760094080752645,21,17
8,114.08939829299993,481,5.1848150725489601,262,38.80306999482837,-1.555236885945203,-33.618254922279412,262,0.030534351145038167,0.00052192066805845506,8,4
8,174.33954292886307,419,9.8934273557339054,295,44.603081610900126,-1.3949225528869877,-34.709654255166221,295,0.020338983050847456,0.0007722007722007722,6,4
8,132.85477490654119,416,13.547244822485208,324,49.041135900537682,-1.2977807771173251,-35.493891078052471,324,0.05555555555555555,0.0014450867052023121,18,16
8,84.742930694315575,481,7.9102528083817054,341,50.503232321513259,-1.5159922957460705,-42.592979513131553,341,0.05865102639296188,0.0010368066355624676,20,10
8,206.12815792143485,413,7.9810282055942174,232,35.154433419311289,-1.3834193549769265,-27.173405213717071,232,0.021551724137931036,0.00079872204472843447,5,3
8,234.04560640406214,241,9.2083125290542487,126,20.792297167395692,-0.98465596054273019,-11.583984638341443,126,0.047619047619047616,0.0,6,5
8,156.51355122645367,348,10.212676707623201,287,44.648547423032269,-1.3783228558928144,-34.435870715409067,287,0.10104529616724739,0.0056306306306306304,29,26
8,168.84638175458153,333,11.310553797040285,242,37.908123823530296,-1.2519282275767549,-26.597570026490011,242,0.03305785123966942,0.0,8,6
8,163.45210158928904,419,17.126377726260387,276,41.730340761384525,-1.0565016407999699,-24.603963035124139,276,0.06884057971014493,0.0031176929072486361,19,15
8,89.652351294000354,501,13.100123107079254,306,45.04754218238628,-1.274920028493401,-31.947419075307025,306,0.09803921568627451,0.001990049751243781,30,24
8,186.72095106723356,403,5.3874354253766725,196,29.810289361338494,-1.4640975564018748,-24.422853935961822,196,0.02040816326530612,0.0,4,2
8,192.10108266476595,330,8.9353351698806236,226,35.452134865933921,-1.333889137834261,-26.516799696053297,226,0.01327433628318584,0.0,3,2
8,195.45232757203615,501,9.0889677730367602,254,37.392404295183383,-1.3593161589506866,-28.303436522146622,254,0.03543307086614173,0.00051255766273705791,9,7
8,251.6516481603586,379,1.3629813214889905,71,10.900551305060029,-1.543035941280444,-9.5375699835710392,71,0.056338028169014086,0.0,4,2
8,185.56111154206687,420,7.7770634920634922,261,39.44815252392705,-1.4382598368805732,-31.671089031863559,261,0.02681992337164751,0.0,7,5
8,230.46570673532443,311,9.2043299800456975,109,17.259397667077774,-0.82652415796553269,-8.0550676870320768,109,0.027522935779816515,0.0,3,1
8,169.66994608319945,380,8.6906648199445975,281,43.124149408542614,-1.4287759513066363,-34.43348458859802,281,0.02491103202846975,0.000881057268722467,7,6
8,183.07824774707342,474,9.853282059499012,250,37.106479678777525,-1.3177713319915849,-27.253197619278513,250,0.036,0.0,9,7
8,173.72328881919503,398,9.7596020302517612,252,38.400521587638714,-1.3347853478995266,-28.640919557386951,252,0.04365079365079365,0.0,11,9
8,238.83352962403015,395,3.3253388879987185,121,18.4596559110947,-1.4581981036483427,-15.134317023095981,121,0.03305785123966942,0.0,4,2
8,65.364094939106636,488,17.082059594195108,326,48.178482913467626,-1.1602190240981902,-31.096423319272517,326,0.07975460122699386,0.00094966761633428305,26,17
8,219.63489000335596,394,3.0700997191373132,171,26.097718090575807,-1.5746573263911878,-23.027618371438493,171,0.023391812865497075,0.00084530853761622987,4,2
8,183.92202976276238,342,8.4597311993433877,207,32.290452080142515,-1.3161590705897974,-23.830720880799127,207,0.028985507246376812,0.0,6,5
8,221.89495255751558,412,11.752450749363749,155,23.495439477527512,-0.89172517268298912,-11.742988728163763,155,0.025806451612903226,0.0,4,2
8,154.23662485589023,378,9.7472495170907862,242,37.169088409599915,-1.3189704978868881,-27.421838892509129,242,0.02066115702479339,0.0,5,4
8,196.6383760609167,430,10.600605732828555,258,38.856371840919188,-1.3030807259900579,-28.255766108090633,258,0.031007751937984496,0.0014925373134328358,8,6
8,173.26838037922309,396,11.316345270890725,298,45.445071595573751,-1.3450556488488918,-34.128726324683029,298,0.030201342281879196,0.00078678206136900079,9,7
8,204.69740791564638,261,10.160391068833398,232,37.78612931523719,-1.2991624984023309,-27.625738246403792,232,0.017241379310344827,0.0,4,4
8,114.8809717713974,400,18.547675000000002,323,49.182102464523965,-1.1161919277803329,-30.634427464523963,323,0.08668730650154799,0.0049916805324459234,28,21
8,206.70819764734108,291,5.0029168290407524,138,22.08417042799157,-1.3718385295929647,-17.081253598950816,138,0.014492753623188406,0.0,2,2
8,150.86192105030636,386,14.102700743644125,329,50.369294668330703,-1.2896392803819103,-36.266593924686575,329,0.0364741641337386,0.0,12,8
8,186.45432864813802,399,7.2953310594782685,233,35.491655408275534,-1.4211634413744547,-28.196324348797265,233,0.017167381974248927,0.0,4,2
8,163.87153553272063,561,3.9609304749285883,219,31.711348352088965,-1.5724567114992238,-27.750417877160377,219,0.0319634703196347,0.0003652300949598247,7,5
8,207.25896579410158,393,15.166093661985506,294,44.887192490168538,-1.1856863125269697,-29.721098828183031,294,0.047619047619047616,0.0018214936247723133,14,12
8,118.00470291298113,464,18.774533665279431,296,44.073707509045569,-1.0305582462452918,-25.299173843766138,296,0.07432432432432433,0.0016713091922005571,22,11
8,135.03449478995537,416,12.587012296597633,294,44.500289983821226,-1.2853399087733188,-31.913277687223591,294,0.07482993197278912,0.00081037277147487841,22,17
8,118.37453585859454,497,13.267791861834995,288,42.447828819479611,-1.2352607110515852,-29.180036957644617,288,0.052083333333333336,0.00046904315196998124,15,12
8,168.11746448182177,370,11.029174579985392,236,36.367185047372999,-1.2450252927059706,-25.338010467387605,236,0.029661016949152543,0.0,7,6
8,254.02217018205366,293,8.0684457594147858,152,24.297914872592081,-1.1857730199895482,-16.229469113177295,152,0.019736842105263157,0.0,3,2
8,245.11454777249625,242,6.9143842633699881,105,17.315058288333869,-1.0597775638720117,-10.40067402496388,105,0.01904761904761905,0.0,2,1
8,237.95013786622226,294,5.6950576148826872,130,20.769779844495428,-1.286783069201773,-15.074722229612741,130,0.023076923076923078,0.0,3,3
8,150.35507445990237,444,9.3023090658225804,285,42.716379997379477,-1.4031593347237907,-33.414070931556893,285,0.031578947368421054,0.0006459948320413437,9,6
8,49.180599924749444,578,11.083015050107159,316,45.559897919802204,-1.3634769381612601,-34.476882869695046,316,0.07278481012658228,0.00066379024228343847,23,18
8,206.21978581441718,206,7.8993778866999715,158,26.76758073749404,-1.2450075743770612,-18.86820285079407,158,0.0189873417721519,0.0045454545454545452,3,3
8,146.24370558808229,329,9.5275542539333529,337,52.889684498729814,-1.4648500468175654,-43.362130244796461,337,0.04747774480712166,0.0,16,12
8,164.83413091449034,402,10.504022177668869,258,39.254926542284323,-1.311119183408431,-28.750904364615455,258,0.04263565891472868,0.00074571215510812821,11,7
8,104.95615695756402,493,6.605071405354475,315,46.482730732304617,-1.5421090535161608,-39.877659326950145,315,0.02857142857142857,0.00099750623441396502,9,6
8,227.11350540716967,402,6.6370510630924979,127,19.323161515000422,-1.1685961177127957,-12.686110451907924,127,0.031496062992125984,0.0,4,2
8,224.48111537723031,425,8.5192193771626297,126,19.00989266732757,-0.98289790852553782,-10.49067329016494,126,0.03968253968253968,0.00070472163495419312,5,3
8,121.01597752529523,385,11.871978411199189,266,40.740311275626802,-1.2678466219181432,-28.868332864427614,266,0.06015037593984962,0.0008438818565400844,16,13
8,209.4548871423593,314,5.6467402328694876,166,26.244995184679109,-1.3957140572024311,-20.598254951809622,166,0.018072289156626505,0.0,3,2
8,131.47090718283914,529,4.7822156152958284,233,34.028216685181455,-1.5437858135071929,-29.246001069885626,233,0.03862660944206009,0.00047080979284369113,9,7
8,207.80139572647445,379,12.5195731023872,226,34.697529506247413,-1.1423090163655771,-22.177956403860215,226,0.035398230088495575,0.0,8,6
8,125.27375391355478,399,12.088592408339142,327,49.810177332644201,-1.3571083264288262,-37.721584924305063,327,0.05504587155963303,0.0017137960582690661,18,12
8,101.11164032172685,493,7.967446893424782,290,42.793625118629649,-1.4622419105654136,-34.82617822520487,290,0.05862068965517241,0.0014866204162537165,17,10
8,121.58382250383245,455,17.002275087549812,341,50.922779145899256,-1.1963531009847173,-33.920504058349444,341,0.06158357771260997,0.00066006600660066007,21,17
8,225.5657600176115,216,4.026748971193415,71,11.932417199026107,-1.1614653942624584,-7.9056682278326917,71,0.07042253521126761,0.0,5,2
8,238.2773966479856,384,5.0914713541666661,108,16.547779124522716,-1.2292118401236076,-11.45630777035605,108,0.037037037037037035,0.0,4,2
8,246.68473640595408,199,2.4343829701270168,59,10.054523084118383,-1.3235110634136922,-7.6201401139913667,59,0.05084745762711865,0.0,3,1
8,165.62159596513311,419,4.7242838671458927,234,35.380071515086875,-1.5511718862318629,-30.655787647940983,234,0.01282051282051282,0.0,3,2
8,143.04472905191582,393,10.92155986765858,250,38.169381369190937,-1.27724798860849,-27.247821501532357,250,0.068,0.001834862385321101,17,14
9,205.55237102745804,475,14.448842105263157,350,51.932809577771565,-1.2973259441142775,-37.483967472508411,350,0.037142857142857144,0.0018433179723502304,13,12
9,126.58318937918908,667,5.9896468557325537,275,38.845890578043907,-1.5258408423771108,-32.856243722311355,275,0.05090909090909091,0.00073286918285086111,14,12
9,218.74261436236284,618,4.5595877713890722,248,35.413926036506503,-1.5690190633308636,-30.85433826511743,248,0.028225806451612902,0.00044385264092321349,7,5
9,31.081614190462197,801,10.269560053678219,406,55.90398192414451,-1.4794521232986526,-45.634421870466291,406,0.04187192118226601,0.00050735667174023336,17,10
9,101.19327288556677,657,12.376555951710763,361,51.103188631319412,-1.3688507901934999,-38.726632679608649,361,0.04986149584487535,0.00039261876717707107,18,9
9,208.77167383375073,551,6.2318371810369513,233,33.826735426490728,-1.4661453092964267,-27.594898245453777,233,0.02575107296137339,0.0,6,4
9,228.41109069856566,386,9.8906816290370205,249,38.121441861441781,-1.3245949087723756,-28.230760232404762,249,0.020080321285140562,0.0,5,5
9,124.53901620406425,606,11.592376564389113,322,46.110201130905281,-1.3498589397049487,-34.517824566516168,322,0.07763975155279502,0.0019267822736030828,25,21
9,220.61214229455916,449,7.1137147137166981,290,43.392876741520951,-1.500111684761573,-36.279162027804254,290,0.013793103448275862,0.0,4,3
9,119.28503771750736,721,12.84800544781962,403,56.307241231093023,-1.3967213808832144,-43.4592357832734,403,0.04466501240694789,0.00032733224222585927,18,16
9,193.86750377070484,538,9.9843838531805815,275,40.063258754330214,-1.3503117569360772,-30.078874901149632,275,0.02181818181818182,0.0,6,6
9,128.88865184122071,668,18.170434579941915,365,51.548174218031939,-1.1699417652600697,-33.37773963809002,365,0.049315068493150684,0.00041545492314083921,18,13
9,205.69993876528025,428,6.8574002096252951,257,38.732992972136081,-1.4745642526260347,-31.875592762510784,257,0.019455252918287938,0.0,5,2
9,236.06060832689226,425,6.1544304498269895,194,29.269199821123404,-1.4122701169353955,-23.114769371296415,194,0.015463917525773196,0.0011750881316098707,3,2
9,80.119821046575126,718,11.448995585074602,414,57.877904990655715,-1.4517533066980972,-46.428909405581109,414,0.07246376811594203,0.0013110455588331695,30,27
9,150.39252446632406,446,10.951507168855194,409,61.260439182156773,-1.4755620030583356,-50.308932013301579,409,0.034229828850855744,0.0019083969465648854,14,11
9,230.82706849599066,410,5.8032718619869135,116,17.596679449950191,-1.1919855931198788,-11.793407587963276,116,0.02586206896551724,0.0,3,1
9,79.435122841560769,741,9.1571480346251271,449,62.495290456202959,-1.5457895552211425,-53.338142421577828,449,0.031180400890868598,0.0,14,10
9,76.716291293174308,671,10.013854802205929,458,64.641428503014552,-1.5285163777445505,-54.627573700808625,458,0.05021834061135371,0.0014561339643247178,23,14
9,165.96899350243842,579,7.4590757097133107,296,42.665717497970064,-1.4862980861681978,-35.206641788256754,296,0.02027027027027027,0.00057870370370370367,6,5
9,137.74326636631747,594,16.488555589565692,389,55.864694296491976,-1.2717430236470726,-39.376138706926284,389,0.043701799485861184,0.0011074197120708748,17,14
9,86.891458799360592,670,13.839171307640898,335,47.291356345993833,-1.2776054566264434,-33.452185038352937,335,0.04776119402985075,0.00036818851251840942,16,13
9,234.32709175398472,506,5.4332593853989284,128,18.815881678887568,-1.269770347387468,-13.382622293488639,128,0.03125,0.0006583278472679394,4,2
9,186.99057130635595,564,5.2291446607313512,265,38.34254230025261,-1.553956906407814,-33.11339763952126,265,0.033962264150943396,0.0011641443538998836,9,5
9,237.10883309875746,341,2.3438050928354586,70,10.924474015862861,-1.3833838949217903,-8.5806689230274031,70,0.04285714285714286,0.0,3,1
9,175.8284490261901,605,6.0626022812649403,305,43.686151845020824,-1.5524646728960438,-37.623549563755887,305,0.03278688524590164,0.00053705692803437163,10,9
9,233.95157510080327,446,6.2006475095014988,126,18.872409136801355,-1.196626649401143,-12.671761627299857,126,0.047619047619047616,0.00079681274900398409,6,5
9,77.634778148061216,745,9.3262609792351725,468,65.091049792598994,-1.552040182902515,-55.764788813363822,468,0.03205128205128205,0.00060186578393018361,15,9
9,166.89841439535141,519,12.648750190265108,332,48.622205967780424,-1.3312790761388382,-35.973455777515312,332,0.02710843373493976,0.0014641288433382138,9,8
9,203.34813607024915,574,8.9582852772280823,322,46.471528487919819,-1.4544490874401712,-37.513243210691741,322,0.018633540372670808,0.0,6,4
9,219.77469618296951,402,4.5742803395955534,205,31.190930004528241,-1.5254149169539573,-26.616649664932687,205,0.024390243902439025,0.0,5,5
9,177.24319674139915,618,8.6216838952252282,377,53.834879499044156,-1.5159964643204193,-45.213195603818932,377,0.029177718832891247,0.000471253534401508,11,9
9,208.35082854124627,408,8.2656550365244144,258,39.166531066524861,-1.4126618549895342,-30.900876030000447,258,0.01937984496124031,0.0,5,4
9,138.8902195377689,597,5.3697184975688046,314,45.061237926802782,-1.5877627343751965,-39.691519429233978,314,0.041401273885350316,0.001544799176107106,13,7
9,190.216570827185,594,5.7981441802990616,249,35.759148791327767,-1.5080951421139017,-29.961004611028706,249,0.020080321285140562,0.0,5,3
9,143.57337601868642,593,9.4317572351975976,453,65.071559656836058,-1.5436548774657466,-55.639802421638464,453,0.03532008830022075,0.0011191941801902631,16,12
9,152.50570827008542,503,7.5491701876217858,286,42.07855422631507,-1.4747443921843746,-34.529384038693287,286,0.05244755244755245,0.0013468013468013469,15,12
9,85.646081816922504,778,10.367064055881206,375,51.843561341687661,-1.4488364764610109,-41.476497285806452,375,0.058666666666666666,0.00054466230936819177,22,12
9,207.3692452935056,557,5.457487373045522,245,35.512995518221622,-1.5218039498940343,-30.055508145176098,245,0.02857142857142857,0.0,7,7
9,52.214539835810065,775,9.7059096774193563,418,57.819192349732745,-1.5076462623648086,-48.113282672313389,418,0.05263157894736842,0.0022310361923648984,22,16
9,219.24257379296358,659,4.3011414268641719,147,20.800374991250017,-1.4229833326029997,-16.499233564385847,147,0.047619047619047616,0.0,7,4
9,127.41129513426314,761,5.8962047654980569,332,46.039546162185012,-1.5775696744187171,-40.143341396686957,332,0.015060240963855422,0.0,5,2
9,228.7043080262662,673,10.51744533911496,231,32.58929173527482,-1.220484395974571,-22.071846396159859,231,0.03463203463203463,0.00038476337052712584,8,6
9,189.66859109853624,645,4.9645093443903612,248,35.198820742540448,-1.547792930473237,-30.234311398150087,248,0.020161290322580645,0.0,5,3
9,156.3287830766173,669,8.4678423723246663,369,52.10207035005989,-1.5132986434962987,-43.634227977735222,369,0.037940379403794036,0.00037397157816005983,14,12
9,203.57442610719434,406,7.5820815841199742,211,32.055485258826074,-1.3652245911844556,-24.473403674706098,211,0.02843601895734597,0.0012239902080783353,6,4
9,213.22362486743518,376,3.7419929832503396,127,19.522019698186554,-1.437536832546489,-15.780026714936215,127,0.031496062992125984,0.0,4,3
9,239.39396013521511,545,7.0663546839491609,161,23.411086138251331,-1.2507268373893601,-16.34473145430217,161,0.018633540372670808,0.0,3,1
9,153.06299162796282,591,9.2566500897558122,409,58.779692593765432,-1.5203446335708977,-49.523042504009624,409,0.034229828850855744,0.0015251652262328419,14,11
9,114.78237707939098,732,12.123383797664905,377,52.563238934602637,-1.3921299211316494,-40.43985513693773,377,0.058355437665782495,0.00059559261465157837,22,20
9,146.32221935344583,469,10.828137715322264,332,49.355172028238457,-1.4024622005341649,-38.527034312916193,332,0.07228915662650602,0.0016863406408094434,24,23
9,129.2139840395219,781,5.5889540478817494,301,41.590955046789908,-1.5658218334171872,-36.002000998908159,301,0.03322259136212625,0.00025980774227071969,10,8
9,220.89910205594182,554,5.8618253854474842,192,27.85241534802978,-1.4170093860979738,-21.990589962582295,192,0.015625,0.0,3,1
9,231.55355399562569,505,6.5098245270071571,126,18.527276582172309,-1.157752291829965,-12.017452055165151,126,0.023809523809523808,0.0,3,1
9,144.58471377366183,468,15.091697713492586,335,49.816976856463697,-1.2523633724320757,-34.725279142971111,335,0.07462686567164178,0.0,25,20
9,192.65979312385463,579,7.1385540551424196,372,53.620428747448869,-1.5631771184011063,-46.481874692306448,372,0.021505376344086023,0.0,8,6
9,233.39552221543732,516,3.7288699597379962,149,21.839971820082976,-1.4833750273730679,-18.111101860344981,149,0.020134228187919462,0.0,3,1
9,111.24278419329575,699,14.205464172197765,457,64.129991709879391,-1.4088903888116933,-49.924527537681627,457,0.05908096280087528,0.00033967391304347825,27,20
9,177.88197932087814,562,5.8227479388558905,249,36.0460647623581,-1.5080199563834917,-30.223316823502209,249,0.028112449799196786,0.0,7,6
9,178.66746990345328,490,12.319516867971679,333,49.183231206596453,-1.3475189942747567,-36.863714338624774,333,0.024024024024024024,0.0,8,6
9,195.27740569974944,548,6.3089469337737754,319,46.348909912827814,-1.5553924026170176,-40.039962979054039,319,0.025078369905956112,0.0019047619047619048,8,7
9,77.948157555628072,915,6.1884630774284091,402,54.356694598653931,-1.608918716143386,-48.168231521225522,402,0.029850746268656716,0.00039588281868566902,12,9
9,240.89681097113285,126,1.7112622826908543,51,9.4278164493548342,-1.4192713111309569,-7.7165541666639799,51,0.0392156862745098,0.0,2,1
9,171.09761780490058,452,12.480460490249824,291,43.499115213985071,-1.2796132494935848,-31.018654723735246,291,0.03436426116838488,0.0,10,9
9,105.84399114260599,707,7.9311712137065387,330,46.234423698207841,-1.497332984989252,-38.3032524845013,330,0.04242424242424243,0.00031210986267166043,14,12
9,146.81826671747254,594,15.369888560124249,336,48.2533092123941,-1.2287403377949588,-32.883420652269848,336,0.05357142857142857,0.0015748031496062992,18,13
9,205.94214534545026,524,11.050084493910612,353,51.625147601219489,-1.4148336527387844,-40.575063107308878,353,0.031161473087818695,0.00077579519006982156,11,10
9,97.874873887160263,687,12.623159571921036,417,58.659508039441569,-1.419441080589247,-46.036348467520533,417,0.04316546762589928,0.00036751194413818452,18,14
9,203.00560767224425,391,7.8549198396138191,144,22.00272498197883,-1.1456083579481624,-14.14780514236501,144,0.027777777777777776,0.0,4,3
9,104.64148362753242,675,11.656779149519892,408,57.536203055514775,-1.4417196828011412,-45.879423905994884,408,0.051470588235294115,0.00074934432371674784,21,17
9,194.24395325108395,587,7.3115457281415335,313,45.02697584311391,-1.5094689184454557,-37.715430114972378,313,0.012779552715654952,0.0,4,2
9,158.91698603334399,520,16.385917159763309,341,49.926189547208836,-1.2090019513350245,-33.540272387445526,341,0.04985337243401759,0.00072886297376093293,17,11
9,212.26069161432378,443,9.9058441062120064,320,47.978483985443233,-1.4242035472790926,-38.072639879231225,320,0.01875,0.0021953896816684962,6,4
9,180.83689181598265,443,14.919617424802164,296,44.380097686534988,-1.1909489850173274,-29.460480261732826,296,0.05405405405405406,0.0031315240083507308,16,13
9,115.37414258552073,712,11.647759910364853,407,56.966170717884346,-1.4394299741130649,-45.318410807519491,407,0.04668304668304668,0.0003325573661456601,19,16
9,189.41797596014831,556,4.9896356296257967,231,33.492413069252201,-1.5295994880545782,-28.502777439626406,231,0.021645021645021644,0.00059952038369304552,5,4
9,134.74263212929125,613,7.2824847180049437,368,52.610776032643457,-1.5548636214757492,-45.328291314638513,368,0.057065217391304345,0.0014354066985645933,21,16
9,242.68891433803446,353,5.2490269563193674,138,21.421032081847411,-1.3426493480951989,-16.172005125528045,138,0.014492753623188406,0.0,2,1
9,225.47448119824372,463,7.2824708796514424,250,37.236390096446712,-1.442809384766224,-29.953919216795271,250,0.012,0.0,3,2
9,85.490393558594576,807,13.185267079104921,465,63.96219269101055,-1.4397628329231758,-50.776925611905625,465,0.05161290322580645,0.0,24,19
9,170.05089901604495,445,13.400671632369651,340,50.942695091534581,-1.3230937790475961,-37.54202345916493,340,0.07058823529411765,0.0018832391713747645,24,21
9,129.20737192984242,584,9.5447668418089684,370,53.266072284802107,-1.4802735629696024,-43.721305442993142,370,0.04594594594594595,0.0,17,14
9,142.42704109166826,558,15.471576675530891,380,55.067050419316644,-1.2960165415193636,-39.595473743785753,380,0.06842105263157895,0.00064184852374839533,26,19
9,117.90545459524552,725,10.871545303210464,375,52.354577264173507,-1.4335017305756435,-41.483031960963046,375,0.029333333333333333,0.0,11,6
9,210.50425551014979,443,8.3280526270197548,133,19.941057406449843,-1.0384257792575904,-11.613004779430089,133,0.03759398496240601,0.0,5,3
9,165.09890911424802,592,7.2611566380569759,370,53.161855468360116,-1.5574199246998599,-45.900698830303142,370,0.016216216216216217,0.0011267605633802818,6,5
9,242.98643376968809,456,7.6443713450292394,97,14.480612707044477,-0.83863619306718684,-6.8362413620152376,97,0.030927835051546393,0.0,3,1
9,217.16495073230479,594,5.2323345690349061,219,31.450817611649725,-1.4991291793202284,-26.218483042614821,219,0.0136986301369863,0.0,3,1
9,173.29398818682992,707,10.582739987476216,367,51.418283324976599,-1.4361631822508281,-40.835543337500383,367,0.0326975476839237,0.0003570153516601214,12,10
9,129.52197814322128,778,6.262501569511171,297,41.060100582616627,-1.53280114027855,-34.797599013105454,297,0.04377104377104377,0.0,13,11
9,58.427085195662116,807,10.233799975124722,456,62.724214767958735,-1.5176040796658603,-52.490414792834017,456,0.05043859649122807,0.0012578616352201257,23,17
9,208.92156356571778,299,9.7040525273766498,198,31.548827218216044,-1.2319476250573143,-21.844774690839394,198,0.010101010101010102,0.0,2,2
9,76.589141471596179,796,7.6817662432766847,393,54.160680096519819,-1.5549618145457389,-46.478913853243135,393,0.043256997455470736,0.00075968599645479873,17,13
9,173.51836683439791,390,12.440065746219593,317,48.455538522257868,-1.3312910956880484,-36.015472776038273,317,0.03785488958990536,0.0051903114186851208,12,12
9,150.7465179158151,649,13.199845204546047,411,58.282348834878348,-1.3977858448643767,-45.082503630332297,411,0.04866180048661801,0.0012958963282937365,20,17
9,160.84721860511971,737,6.6424924839230517,382,53.20982726876953,-1.5838374069006329,-46.56733478484648,382,0.02617801047120419,0.00032948929159802305,10,8
9,171.37687755881893,440,10.222530991735539,350,52.53004510242868,-1.4459159935258545,-42.307514110693141,350,0.03142857142857143,0.00117096018735363,11,10
9,203.01300846128203,740,9.5502483564645715,216,30.07020547988029,-1.230608083824559,-20.519957123415718,216,0.041666666666666664,0.00066115702479338848,9,6
9,231.10309515878404,495,11.83544536271809,158,23.301212609532865,-0.88025135270098964,-11.465767246814774,158,0.0189873417721519,0.0,3,1
9,173.02486545550795,463,9.4241424832881613,333,49.598871608467014,-1.4549902404082546,-40.174729125178857,333,0.03303303303303303,0.0018066847335140017,11,9
10,82.336598529531329,878,19.35323602513478,579,78.729529220277641,-1.3705256354142834,-59.376293195142864,579,0.05181347150259067,0.00095207870517296101,30,25
10,129.01687136858837,1016,14.130591636183272,464,61.863762482017485,-1.4038109064213384,-47.733170845834209,464,0.040948275862068964,0.00048484848484848484,19,17
10,90.328956728718182,1000,10.167260000000001,520,69.47718946182971,-1.5535204133162088,-59.309929461829711,520,0.04230769230769231,0.0011726078799249532,22,16
10,139.35435308420611,758,14.822286116081061,524,72.704676508371193,-1.4432324849635771,-57.882390392290134,524,0.03625954198473282,0.00095328884652049568,19,17
10,156.2344400365873,766,10.280672034031181,379,52.509475267899518,-1.4561674675733802,-42.228803233868334,379,0.05804749340369393,0.00085910652920962198,22,15
10,232.3636896411432,450,5.894251851851851,109,16.304302972103155,-1.1359382064123582,-10.410051120251303,109,0.027522935779816515,0.0,3,1
10,188.91592749160543,644,9.5773938119671307,407,57.77854039566185,-1.5072787528297047,-48.201146583694722,407,0.0171990171990172,0.0013783597518952446,7,6
10,111.32359247812948,910,10.872723101074751,508,68.740512789678888,-1.5298636209725522,-57.867789688604134,508,0.023622047244094488,0.00053149083178315171,12,10
10,77.202523845449875,1174,10.690109963461602,425,55.592168554499942,-1.4717441738590311,-44.90205859103834,425,0.04470588235294118,0.00015439246564767639,19,15
